supermarket_id,timestamp,user_id,items_list,total_amount
SMKT003,2025-05-31T15:51:00.514419,1b9794a6-9bcc-4ec0-8a77-f395268e790c,"eggs,milk,bread,toilet paper",10.5
SMKT003,2025-05-26T20:56:00.489008,c9064378-0880-48c1-9b41-3188cdb0326a,"milk,eggs",4.5
SMKT001,2025-05-26T10:41:00.505178,3948a3f4-9cd0-44e1-adca-442eae4ca6e7,"bread,milk,eggs",6.5
SMKT003,2025-05-22T17:49:00.505266,a038a369-cf9c-43c8-86e1-1ab5a576bc54,"eggs,milk,apples",5.3
SMKT002,2025-05-26T14:58:00.520086,133f6b82-3f52-482d-87bc-ffb633aa2f4d,"milk,bread,eggs",6.5
SMKT003,2025-05-13T07:14:00.500881,2905a8c5-7d08-4551-b011-a234cc6b99a5,"eggs,milk",4.5
SMKT002,2025-06-04T11:53:00.520742,c23ea537-a056-4e10-88c7-4e83594d3270,"milk,bread",3.5
SMKT002,2025-06-07T15:36:00.529567,952cd634-16b8-413e-97c7-00e8eff7c597,"bread,eggs,milk,toilet paper",10.5
SMKT003,2025-05-13T09:51:00.493602,184a9799-9502-4f0a-9dc2-60ec96b2af54,"eggs,milk,yogurt",5.7
SMKT003,2025-05-18T06:10:00.523964,5117f9f7-f310-4216-8870-ee3cf25620a9,"eggs,bread,milk,orange juice",9.3
SMKT002,2025-05-17T17:57:00.494059,7b23ea5f-5906-4107-8a34-2e132f6881d8,"eggs,bread,milk",6.5
SMKT002,2025-05-20T07:45:00.558787,0bf09191-feac-4431-bd65-59174b285a60,"milk,bread,eggs",6.5
SMKT002,2025-05-29T12:52:00.538584,a11e3c2b-475d-4c92-bebe-0052ccf8b0f4,"bread,milk,toilet paper",7.5
SMKT002,2025-05-22T12:09:00.516147,9c095154-b269-47d0-9b44-5d68c5bf0cd8,"milk,eggs,bread",6.5
SMKT002,2025-05-14T20:51:00.471530,13fa2d9e-a733-4d8e-926c-a017725337de,"eggs,milk,bread",6.5
SMKT002,2025-05-19T06:21:00.536782,315333b1-3a08-4e58-88fd-572baf132886,"bread,milk,eggs",6.5
SMKT001,2025-05-31T11:34:00.454926,80f195ab-5c13-46fb-89a6-a996945e1d6a,"eggs,bread",5
SMKT002,2025-05-22T12:20:00.460272,c433a1c9-345e-41a7-a099-1243f197c15a,"bread,eggs,milk",6.5
SMKT001,2025-05-28T11:21:00.468282,4eb35c71-fc95-4b0a-acf7-4f6f225d9d94,"eggs,bread,cereal",8.5
SMKT002,2025-06-07T18:39:00.562268,0f8779a7-f590-47a7-aea7-42a5adb53ac1,"bread,milk",3.5
SMKT002,2025-06-09T08:55:00.465468,8dd1701f-103c-43f3-a05b-70ce009977bf,"eggs,milk,bread",6.5
SMKT001,2025-05-29T12:01:00.545123,4bd69bf7-38e8-4a5b-9d16-188713243d74,"eggs,bread",5
SMKT002,2025-06-09T13:01:00.528271,b020b671-9e2f-49bf-a8e2-f50dde2cfa91,"eggs,bread,milk",6.5
SMKT002,2025-06-07T15:06:00.481980,7464abe2-c5b5-4ea9-aae0-e531efec29be,"eggs,milk,chicken",11
SMKT002,2025-05-16T11:39:00.479476,340b7d69-c816-4096-9d5d-5b55bed82158,"eggs,bread,milk",6.5
SMKT002,2025-06-11T18:52:00.571088,42e5e5a7-56e9-4b9e-a57e-8475dbc0343d,"eggs,milk,orange juice",7.3
SMKT002,2025-05-21T08:01:00.491513,8d368b43-1460-4236-844c-e120bb9e4e3c,"eggs,bread,milk",6.5
SMKT003,2025-05-22T20:39:00.474793,1a15a34b-46fd-4953-88f0-d273dd0d0ec6,"eggs,milk",4.5
SMKT001,2025-05-22T12:29:00.502844,06c29b9f-36a2-4910-bbb7-07d5c3be607f,"milk,eggs",4.5
SMKT003,2025-05-19T19:57:00.579586,77e34627-8a6c-4add-af6d-74b466bbf34d,"milk,eggs,bread",6.5
SMKT001,2025-06-11T13:24:00.525877,9db1e864-335f-4186-af62-e61ffbd80db8,"bread,eggs",5
SMKT002,2025-06-08T14:30:00.496864,f229331e-8815-4300-ac7f-5856ffa6c4bb,"bread,eggs,milk",6.5
SMKT001,2025-06-05T10:53:00.508092,a76ad86b-745f-4f97-b651-50e9e01e3600,"eggs,bread",5
SMKT001,2025-05-21T13:03:00.535951,d7761fa1-0e00-4a63-9216-a08f751e7241,"bread,eggs,milk",6.5
SMKT002,2025-05-14T13:40:00.537104,e5f17308-a674-46e1-b01f-7312022a6134,"bread,milk,eggs,cheese",11.5
SMKT002,2025-05-15T20:13:00.509375,cc8bae27-2d05-4a46-8166-1fecf03b7610,"bread,eggs,milk",6.5
SMKT003,2025-05-26T20:49:00.525800,4dd892e9-8765-43b7-9364-3338e83952c3,"bread,milk",3.5
SMKT003,2025-05-25T20:48:00.485309,1f200cd3-84be-423f-9db7-68b1b0c8ee3b,"milk,eggs,yogurt",5.7
SMKT003,2025-05-13T18:46:00.554902,c9d8ec45-34f3-42a8-8384-34531435806d,"bread,milk,eggs",6.5
SMKT003,2025-05-13T16:32:00.549346,517b02ac-c9c2-45ab-98eb-e286931af679,"eggs,milk",4.5
SMKT003,2025-06-12T20:44:00.518197,7687517c-ae97-4cc5-9076-cb9956dd4fa2,"milk,eggs,apples",5.3
SMKT002,2025-05-14T14:53:00.513341,92093c83-9f01-41c1-9bb5-43bb0e691b13,"milk,eggs,bread",6.5
SMKT001,2025-05-13T10:12:00.533324,817b83ae-d041-422f-9c84-7c481559b3bc,"eggs,bread,milk",6.5
SMKT002,2025-05-21T08:08:00.495408,2d4d3cc6-5f79-4b74-9e64-ec7667c85791,"eggs,bread,milk",6.5
SMKT003,2025-05-22T07:19:00.516658,8dbfc492-bb4a-4815-b138-5b08e87e259b,"bread,eggs",5
SMKT001,2025-05-23T12:41:00.533974,29a88b81-54ad-4404-9d37-3a5dab16c1b3,"eggs,bread",5
SMKT002,2025-05-21T14:45:00.463301,421f7d2f-f1a5-411b-a883-3ca483b0dcbc,"milk,eggs",4.5
SMKT002,2025-05-17T16:38:00.474226,27a995ae-bce2-4aa8-ae1f-b54bcf949966,"bread,eggs,milk",6.5
SMKT003,2025-05-28T17:33:00.470531,8491d414-334e-4e07-9c21-74e9b66b085c,"bread,milk",3.5
SMKT003,2025-05-14T13:26:00.535863,300f7e56-07bf-431a-ab08-e746c70c7d01,"eggs,bread",5
SMKT002,2025-05-23T06:29:00.476270,f996bdb5-2fdb-4526-bc64-6c07418bf204,"eggs,bread,milk",6.5
SMKT003,2025-05-24T18:52:00.560115,efed4b00-253f-4165-9510-a255d0b34182,"eggs,bread",5
SMKT002,2025-05-28T08:22:00.557079,e230d58d-aec3-48a0-9bc3-00256b97eecb,"bread,eggs",5
SMKT003,2025-06-02T09:41:00.497354,e314cc06-9eb3-477f-b919-ca0c5748dde5,"milk,eggs,cereal",8
SMKT002,2025-06-07T09:04:00.474481,24fca5c0-3d14-4ec7-82f8-f649119298ee,"eggs,milk",4.5
SMKT002,2025-05-28T20:31:00.482246,e6aa6f36-7bd6-4f58-8d24-c9adde8f1a4f,"milk,eggs",4.5
SMKT003,2025-05-19T12:59:00.460131,604c118a-d4b0-42ab-b722-ce0e3399049a,"milk,eggs,toilet paper",8.5
SMKT003,2025-05-17T17:41:00.537155,cd86db61-50e1-42b3-b74c-ba1927c33673,"eggs,milk,bread",6.5
SMKT003,2025-06-12T06:13:00.550687,5811268c-0fe1-4177-be94-d10fe6e616ad,"milk,eggs",4.5
SMKT003,2025-05-31T15:47:00.462724,520c6ee2-ec7e-415d-b2b6-5208008e1a40,"milk,eggs,bread",6.5
SMKT003,2025-06-07T15:19:00.458295,df2c43aa-cb14-44a0-997c-47a2bf2f2e9a,"bread,eggs,orange juice",7.8
SMKT003,2025-06-02T19:22:00.493151,4e1fddf3-5867-4ab0-910f-487e9ec02fcb,"eggs,milk,bread",6.5
SMKT002,2025-06-09T20:34:00.533523,6ae8731e-d751-413d-9213-e269026d2ef1,"bread,milk",3.5
SMKT002,2025-05-15T18:37:00.551998,a9d38062-4ff2-455f-a297-1c7ad48649a9,"milk,bread",3.5
SMKT002,2025-06-04T20:01:00.472654,3225438d-4773-4f6c-a21d-75fd3c5332af,"eggs,milk",4.5
SMKT003,2025-05-23T13:41:00.531538,dfbf865c-f180-43e5-b131-73e8ee5c6113,"milk,eggs",4.5
SMKT002,2025-05-19T20:30:00.480663,001368d5-7af0-474a-9566-3221e5ffb1aa,"milk,eggs,bread",6.5
SMKT003,2025-06-05T18:59:00.478677,8302cc8d-ee12-4232-8cc5-25c21057f7dc,"milk,eggs",4.5
SMKT003,2025-06-04T15:19:00.568419,937ec389-040f-4a0c-ae44-39c205925340,"milk,eggs,bread,orange juice",9.3
SMKT002,2025-05-22T06:29:00.532067,b6824f0b-c4ad-4150-aff5-0607578d1cc5,"milk,eggs,bread",6.5
SMKT003,2025-05-24T13:19:00.485693,c29d2620-a250-4461-9128-3998501872b3,"eggs,milk,bread",6.5
SMKT002,2025-05-19T11:36:00.526826,f0e2488a-7794-497f-a568-945e44ee838f,"milk,eggs,bread",6.5
SMKT002,2025-06-05T17:41:00.552671,4f3c8cf2-8b9a-4634-867e-9c2e3760fa25,"milk,bread,eggs",6.5
SMKT002,2025-05-25T13:21:00.521815,849d4a9a-1c34-4753-af0f-661aa59a042d,"eggs,milk,bread",6.5
SMKT003,2025-05-23T18:25:00.461628,a8870c69-34af-4929-b07b-181e8a84a9d0,"eggs,milk,bread",6.5
SMKT003,2025-05-21T14:51:00.462975,96b44c64-f596-40cb-944d-84f4fd59aae1,"eggs,bread,milk,toilet paper",10.5
SMKT002,2025-05-22T13:35:00.550333,5675ec63-04f0-48d9-a16b-3ea8740c01db,"milk,eggs,bread",6.5
SMKT002,2025-06-03T06:45:00.532852,b85629c7-f0d7-4123-9853-e99c2a8c1a44,"milk,eggs,yogurt",5.7
SMKT002,2025-05-26T07:01:00.549526,8959ed94-e510-4486-91cf-455cf00562fa,"bread,milk,eggs",6.5
SMKT003,2025-05-17T20:25:00.546952,18d5d6cb-f70f-494e-a2b2-33e113ecaf6a,"bread,eggs,milk",6.5
SMKT002,2025-05-19T14:23:00.553550,32252620-d406-49e9-b864-530c204df29c,"milk,bread,eggs",6.5
SMKT003,2025-05-21T20:35:00.515491,c9b3899f-64fd-4eb3-843c-5091bfaec926,"bread,milk,cheese",8.5
SMKT001,2025-06-10T13:56:00.504111,ac0f4a6d-5de0-408f-ae35-a6177a53a79f,"eggs,milk,bread",6.5
SMKT001,2025-05-13T12:40:00.478703,8302cc8d-ee12-4232-8cc5-25c21057f7dc,"milk,eggs,bread",6.5
SMKT002,2025-05-19T12:34:00.577324,f640658f-8aeb-431b-9a5f-154787ef9fba,"eggs,bread,cheese",10
SMKT002,2025-05-26T10:39:00.525589,b4d40bfe-fecf-4988-817a-95e75b83a456,"bread,eggs,milk",6.5
SMKT002,2025-06-03T19:22:00.559591,24e5fbe6-c679-4a16-8c00-54338b6e0199,"bread,eggs,milk",6.5
SMKT002,2025-05-25T20:28:00.568063,3d50a484-e544-4f1b-894f-e39156d6cea2,"bread,eggs,milk,chicken",13
SMKT003,2025-06-05T07:43:00.471371,da8116b7-6018-4a12-8b83-331b9529b314,"milk,eggs,cheese",9.5
SMKT003,2025-05-15T14:45:00.456912,b77c7c36-8a32-4777-9f1f-a1bb1683cd3a,"milk,bread,eggs,orange juice",9.3
SMKT002,2025-06-11T11:10:00.489802,e23df635-ffd2-4c35-84f1-edbb822c1b24,"bread,eggs",5
SMKT002,2025-06-07T13:22:00.525395,e69448dd-be20-46f1-82ab-f768b32ac77b,"milk,eggs",4.5
SMKT003,2025-06-02T14:50:00.501856,5175a6e8-a351-4df4-9147-b6657965d32e,"bread,milk",3.5
SMKT002,2025-06-12T18:53:00.518261,bee161c9-7829-41df-9a0c-63ff6497e47b,"milk,bread",3.5
SMKT003,2025-05-15T10:14:00.527939,a94e91b5-25d5-4a8c-860a-e1c6de70541c,"bread,milk,eggs",6.5
SMKT002,2025-05-21T13:20:00.524892,77d9ab7e-c917-4e97-a5dd-6b8b0373f03e,"bread,eggs,milk,chicken",13
SMKT002,2025-05-20T06:17:00.511832,d4199ced-19c6-4174-a8d6-93a43078d1be,"milk,bread",3.5
SMKT003,2025-06-08T12:55:00.477038,5acd17a1-faad-42aa-bace-852b1a1a0fe9,"milk,bread,toilet paper",7.5
SMKT003,2025-05-15T19:37:00.525972,30bba1f9-017d-4997-8f67-c99b045cb59a,"bread,milk",3.5
SMKT001,2025-05-30T12:53:00.469255,1484f5e9-5000-4c7c-bf1c-8d4454da7420,"milk,bread",3.5
SMKT003,2025-06-06T16:35:00.513447,fcaaa421-c54e-4b66-946c-d6c64e1962b9,"milk,eggs,bread",6.5
SMKT003,2025-05-24T19:07:00.532138,d4a37d31-b8b3-4c4a-8433-40a63da440e3,"bread,eggs,milk",6.5
SMKT001,2025-05-31T13:29:00.476514,609eb10a-6a07-4340-b031-569bf72023ab,"eggs,bread,orange juice",7.8
SMKT002,2025-05-23T18:14:00.474015,45ceb9ca-1d3e-44a4-a56f-b72e14e90635,"milk,bread",3.5
SMKT001,2025-06-02T11:00:00.459432,4c7b3490-d137-4a99-b62c-30c076c99950,"milk,bread",3.5
SMKT003,2025-05-29T19:34:00.559171,a7c3d8ce-b1b9-400e-8450-77bf664bc8d9,"milk,eggs",4.5
SMKT003,2025-05-29T14:53:00.502094,b89314fa-32e2-4ba6-b005-3bfbdc1b823a,"bread,eggs,milk",6.5
SMKT002,2025-06-06T10:12:00.558233,605a5e27-2698-4a83-84ff-f0e4055b9723,"milk,bread",3.5
SMKT003,2025-05-19T18:05:00.545519,475f88fb-dc7a-4345-a6ae-4f12a0e5e3f0,"milk,bread,eggs",6.5
SMKT001,2025-05-14T11:59:00.468618,d8638ff0-1550-4003-b1c8-9dc4d7040b3b,"eggs,bread,milk",6.5
SMKT003,2025-05-25T20:35:00.492243,1ac1a598-41b9-4ba8-91f2-e6f88e79bc69,"bread,milk,eggs",6.5
SMKT003,2025-05-20T11:53:00.503142,67a4dc6d-f180-4c6a-8cd0-8321171ccad4,"eggs,bread",5
SMKT001,2025-05-30T11:20:00.493546,5f1f5b61-0a18-4d46-a469-bf99d93a558e,"milk,eggs,chicken",11
SMKT003,2025-05-21T14:34:00.499280,f959905f-1df9-4e83-8e32-498a5624a583,"milk,eggs",4.5
SMKT002,2025-05-14T17:58:00.508999,0a4c79c4-757d-4504-80ad-4afc55dc21b6,"milk,eggs",4.5
SMKT002,2025-05-19T19:52:00.509246,6de127f8-b4ee-48cf-8dde-10d8d9b9db2d,"milk,bread,eggs",6.5
SMKT002,2025-06-09T14:57:00.476983,5acd17a1-faad-42aa-bace-852b1a1a0fe9,"bread,milk",3.5
SMKT002,2025-05-27T17:18:00.480742,6190cd85-b77e-4f23-a289-a076262b0ad9,"milk,eggs,bread",6.5
SMKT002,2025-06-01T17:52:00.502411,053c466e-245c-4acc-8a9c-dbf674071f5f,"milk,bread,eggs",6.5
SMKT003,2025-05-17T06:28:00.461879,514dbc56-7f2c-4eae-9036-a1c6aace83ec,"milk,eggs,bread",6.5
SMKT002,2025-05-28T07:26:00.534532,654c84b6-c25e-45a8-a70b-ace97e3daa53,"milk,bread",3.5
SMKT002,2025-05-20T19:39:00.498420,6ff7c582-8605-48ed-af6e-c48018d30792,"eggs,milk,bread",6.5
SMKT003,2025-05-24T18:13:00.472126,31cb384f-a646-4128-bfd5-a56f1652ce20,"eggs,milk,apples",5.3
SMKT002,2025-05-15T11:19:00.481678,7682f5f5-4d10-451d-95ee-3e3d98d79ea0,"eggs,milk,bread,chicken",13
SMKT001,2025-05-31T10:57:00.531727,a6801425-d83f-4407-9cad-8791631f9652,"bread,eggs,milk",6.5
SMKT003,2025-05-14T08:26:00.538344,b5f302bd-ebae-4fd2-aa17-e725fd71aee8,"eggs,milk,toilet paper",8.5
SMKT002,2025-06-05T17:09:00.523423,bfd991eb-4d30-4fe0-8b35-725bc1988d34,"eggs,milk",4.5
SMKT003,2025-06-06T06:59:00.470807,cfea2523-2251-4d04-8f17-d39898e1eb13,"eggs,milk,bread,toilet paper",10.5
SMKT002,2025-06-06T13:06:00.470459,8491d414-334e-4e07-9c21-74e9b66b085c,"bread,milk",3.5
SMKT003,2025-06-11T09:05:00.572831,ddb01e12-b3a4-4321-b753-d047eacff1c8,"bread,eggs,milk,orange juice",9.3
SMKT003,2025-05-15T08:26:00.458684,993b4d5b-3483-4375-8aaf-9764756bea21,"eggs,bread,milk,chicken",13
SMKT002,2025-05-24T13:57:00.509728,b1ebbe84-3254-4b82-a25b-23c68b9a1297,"milk,bread",3.5
SMKT003,2025-06-05T06:39:00.473884,0d280d66-bcdb-4b80-b65e-f2333a918f60,"bread,milk",3.5
SMKT003,2025-05-17T16:25:00.505555,50a91504-299f-409a-9e13-8a3cec63073c,"milk,eggs,yogurt",5.7
SMKT003,2025-05-15T19:00:00.526009,6f82f5d5-dc93-4d8a-818c-59c8b7752bb6,"milk,eggs,orange juice",7.3
SMKT003,2025-05-21T18:43:00.473491,01576b45-c56c-4430-885e-596b9f5fd861,"milk,eggs",4.5
SMKT003,2025-05-23T15:57:00.562386,d2162706-b840-41bb-ac02-7dbe285b5dee,"eggs,milk,apples",5.3
SMKT002,2025-05-20T08:11:00.478030,d5540c0b-b146-48c6-a349-38ada6659134,"milk,bread",3.5
SMKT002,2025-06-12T11:25:00.472823,e28c50f7-7150-414b-8893-cb036c77b6e0,"eggs,milk,orange juice",7.3
SMKT003,2025-06-01T12:31:00.544868,8230f39f-fdac-4548-b2cc-3f492d039357,"milk,bread",3.5
SMKT003,2025-06-09T12:22:00.553012,4a7afec9-ab67-4472-ae1d-9da66c04ff9e,"eggs,milk,bread,cereal",10
SMKT002,2025-05-30T14:15:00.505419,a30afe90-0885-40c4-9c21-fbb160db839a,"bread,eggs",5
SMKT002,2025-05-24T16:31:00.538642,9be0f658-bc7e-4618-8a41-eadc595d31dd,"eggs,bread,milk",6.5
SMKT002,2025-06-01T10:53:00.459352,6daf67b6-7137-4a4c-b67e-3821c64c1297,"bread,milk,apples",4.3
SMKT002,2025-06-06T12:35:00.484004,22aa6304-b248-494c-a26b-13c90a1c4154,"eggs,milk,bread,chicken",13
SMKT002,2025-05-30T15:14:00.481074,160d1cb4-ef3b-4660-ad1b-db90bfe06601,"eggs,milk,bread",6.5
SMKT001,2025-05-25T10:57:00.540149,3e707259-17a3-44c0-b86a-641a71a3a4d9,"eggs,milk",4.5
SMKT002,2025-05-27T07:21:00.481176,0101e166-d07f-46ad-a1e2-9b7ab5ab704f,"eggs,bread",5
SMKT002,2025-05-23T17:46:00.560268,77e9aba6-c17b-439c-ab35-c43a88be7c83,"bread,milk",3.5
SMKT003,2025-05-27T09:46:00.511741,90b3b689-d177-4e09-836b-8126da7702cd,"milk,eggs,bread",6.5
SMKT002,2025-05-22T16:00:00.484374,fe420dbf-8c78-4b94-a402-95a802947ac1,"milk,eggs",4.5
SMKT001,2025-06-01T12:10:00.564389,68ad92bb-65a0-4e85-8293-ade0bfb4c7a6,"bread,milk,eggs,apples",7.3
SMKT003,2025-06-01T18:55:00.463329,421f7d2f-f1a5-411b-a883-3ca483b0dcbc,"bread,milk",3.5
SMKT003,2025-05-21T18:06:00.560889,89e603c8-f2fc-44e2-a7ea-10549e24dced,"bread,eggs,milk",6.5
SMKT001,2025-05-18T13:05:00.560529,56672d2d-54d9-4f71-ba15-f7c47ee73e16,"milk,bread,eggs",6.5
SMKT003,2025-05-24T11:41:00.462835,d88a1079-5c9f-4094-bbb4-8e25234305ba,"eggs,bread",5
SMKT001,2025-06-02T10:16:00.571484,c65ec15b-a2fe-4301-ae2b-c6aed433ff2c,"eggs,bread",5
SMKT002,2025-05-22T11:27:00.474417,24fca5c0-3d14-4ec7-82f8-f649119298ee,"eggs,milk,bread",6.5
SMKT002,2025-05-13T10:45:00.573661,e11f3048-8814-4336-b078-54acc6e4ffe0,"eggs,milk",4.5
SMKT002,2025-06-03T20:51:00.476839,afd24891-0339-401d-8ef2-8e33f69ddbf3,"bread,eggs,milk",6.5
SMKT003,2025-06-04T10:51:00.547691,643b3396-2aff-49d4-ac90-0defe94ae7b0,"milk,bread,eggs",6.5
SMKT002,2025-05-13T16:24:00.492194,128e3a45-651d-460e-ae05-f3cca3727505,"bread,milk",3.5
SMKT001,2025-05-25T12:09:00.482802,fd7fd85a-7a53-49b1-ab99-a1a96e7f52d3,"milk,bread,yogurt",4.7
SMKT003,2025-06-09T09:06:00.520248,f20deb81-78d0-4b68-a754-8be32aecce7b,"bread,milk,eggs,toilet paper",10.5
SMKT002,2025-05-29T18:00:00.504151,4a947c90-6e3a-43b2-89ad-6119c634e07c,"bread,eggs,milk,yogurt",7.7
SMKT003,2025-06-03T16:55:00.567883,678eb637-1692-4d17-a50e-2ab315fa8dcf,"bread,milk,eggs",6.5
SMKT001,2025-06-10T10:11:00.573807,7a4b542a-1a01-4ae9-86fb-185ca8a72579,"milk,bread,orange juice",6.3
SMKT003,2025-05-13T11:38:00.476631,4ba5e8d2-f7d1-4ec9-8abc-07b856ba8ae8,"milk,eggs",4.5
SMKT003,2025-06-05T19:59:00.456241,280d9787-241c-4e86-add8-60adbae2d09f,"milk,eggs,bread",6.5
SMKT002,2025-05-20T07:21:00.545317,ff454a59-81b2-45d2-91f5-3cd6e9a8616c,"bread,eggs,milk",6.5
SMKT002,2025-06-09T11:20:00.478870,ec384fba-af50-4aeb-958d-1adb1345bbe6,"bread,eggs,milk",6.5
SMKT001,2025-06-04T13:16:00.507295,426b6ce1-5d37-4e7e-aab2-3a6c32cdb6b3,"eggs,milk,bread",6.5
SMKT001,2025-05-20T12:03:00.474865,d9ee00b9-909c-4804-a0d5-65375fa60f1f,"bread,eggs,milk",6.5
SMKT003,2025-06-08T07:06:00.547455,289ac2cc-c3e6-43ee-a91c-7cacd047ab12,"milk,bread",3.5
SMKT002,2025-05-19T15:02:00.461998,f8b8f1b8-d561-4a3f-9222-a5fe03c33a51,"bread,eggs",5
SMKT003,2025-06-09T20:55:00.486220,eca0d409-2152-4b1c-a1c0-cb8ee95c8191,"milk,bread,eggs",6.5
SMKT003,2025-05-30T17:27:00.541927,95088f5e-96dd-4641-8169-c872b7074b3f,"milk,eggs,bread",6.5
SMKT002,2025-05-17T15:45:00.460209,c433a1c9-345e-41a7-a099-1243f197c15a,"eggs,bread,milk",6.5
SMKT003,2025-05-18T07:22:00.543644,231bb9dc-2bef-4b98-97df-8b26a637cfdf,"eggs,milk",4.5
SMKT003,2025-05-25T10:01:00.558700,3dcaf221-f2a7-42ae-8e06-f4910ea40566,"eggs,bread",5
SMKT002,2025-05-22T19:29:00.535466,4e5238d1-90e2-4dd5-8590-56c05d62fad3,"milk,bread",3.5
SMKT003,2025-05-16T18:17:00.488214,e3572674-5fc2-49d6-b055-20f8bc90fb35,"eggs,milk",4.5
SMKT002,2025-05-31T16:22:00.492307,802a43a1-2d6a-45fc-a6fe-a44db50f4128,"milk,eggs,yogurt",5.7
SMKT002,2025-05-31T13:35:00.538547,93751e70-c124-4eed-9f89-e024ad31f053,"bread,eggs,milk,cereal",10
SMKT001,2025-05-15T11:19:00.550284,a0b7661b-f196-4aa3-a245-4a9ee2e666bb,"eggs,bread,milk,cereal",10
SMKT003,2025-05-27T10:25:00.521580,68c8f3f1-9d32-4096-81b4-62e0c1944f35,"milk,eggs,cereal",8
SMKT002,2025-06-09T14:10:00.472594,4c132ae1-c95b-4965-b27b-92cbc531523b,"bread,eggs,milk",6.5
SMKT002,2025-06-04T16:27:00.478899,ec384fba-af50-4aeb-958d-1adb1345bbe6,"milk,eggs",4.5
SMKT003,2025-06-12T20:46:00.505639,f3f8639e-2ee8-4690-ac18-f9e265fcd9df,"eggs,milk,bread",6.5
SMKT003,2025-05-28T20:47:00.510499,5e2b2352-2b69-4233-9422-6c88e4c1a913,"milk,eggs",4.5
SMKT001,2025-06-11T11:58:00.560161,99757bb3-1243-4595-bf9b-c2efb604bdd5,"milk,eggs,bread,cereal",10
SMKT001,2025-05-26T13:23:00.554316,97c720ea-9eac-4524-ad01-d8019bb52aeb,"eggs,milk,bread",6.5
SMKT002,2025-05-26T19:02:00.533282,f3df6b93-ae21-430b-8096-87aacbff7dfa,"eggs,milk,bread,cereal",10
SMKT002,2025-06-09T07:13:00.502542,c51e9012-9bf5-454d-be8f-c5f23ab33c6d,"milk,bread,eggs",6.5
SMKT002,2025-05-15T16:12:00.553221,4e767be6-07aa-4abf-9af5-07afd711711f,"milk,bread",3.5
SMKT003,2025-05-30T06:47:00.490090,d44bda63-5f84-4c43-bac4-65bce309493e,"milk,bread,eggs",6.5
SMKT003,2025-05-19T17:35:00.540021,326cb38c-ceeb-464a-a9cc-00ae343d35fb,"bread,milk,eggs",6.5
SMKT002,2025-06-12T19:33:00.473625,183d36e9-2c1b-4112-8077-1316862f6920,"eggs,bread",5
SMKT002,2025-05-28T17:31:00.543697,40d5a953-3d16-4d0d-ba97-c1492ac10a67,"eggs,milk,bread",6.5
SMKT002,2025-05-18T10:57:00.528154,e53fe24c-b5ec-43a1-9497-0bcc84e68c0b,"milk,eggs",4.5
SMKT002,2025-06-08T12:19:00.508792,b97bba2c-b739-4cfa-920c-4fbb37d372fb,"milk,eggs,bread,orange juice",9.3
SMKT003,2025-06-08T17:16:00.516861,cca59980-42b1-4ca6-ab2d-cc8b9105f377,"eggs,bread",5
SMKT003,2025-05-15T13:38:00.525201,fd7789cf-d9ec-45ca-a922-3efbcee1a219,"eggs,bread,toilet paper",9
SMKT002,2025-05-31T16:31:00.459505,4c7b3490-d137-4a99-b62c-30c076c99950,"bread,milk,eggs",6.5
SMKT003,2025-05-31T07:12:00.567589,4d0d17f0-3a16-407b-9213-26d1ebbdcaec,"bread,milk,eggs",6.5
SMKT003,2025-05-30T19:12:00.458209,69dab3ce-cfe1-4e69-b9fd-c56fc1899d9b,"bread,eggs,milk",6.5
SMKT003,2025-05-22T06:01:00.571595,c8a7232f-6f74-4434-9557-66019b2afb52,"eggs,bread",5
SMKT003,2025-06-08T11:13:00.573558,900edfa0-eb33-4548-8c2c-d45d019fd97a,"eggs,milk,bread,toilet paper",10.5
SMKT002,2025-06-03T12:06:00.534161,d8c2fd95-ed1a-431e-a7a4-237db1144ec8,"bread,milk,eggs",6.5
SMKT003,2025-06-04T12:53:00.522033,eebdaa01-476c-4508-b449-040c0468cea7,"eggs,bread,chicken",11.5
SMKT003,2025-05-19T19:13:00.558923,ee82d4f5-1d54-4277-b137-4af2fc2570b2,"bread,eggs,cheese",10
SMKT003,2025-05-29T12:07:00.543304,e602c303-c273-4b1a-8d0c-1bdfbd7ee01d,"eggs,milk,bread",6.5
SMKT002,2025-05-27T18:32:00.571204,17161925-52b1-44e4-a374-d5813891cc6c,"milk,eggs",4.5
SMKT003,2025-06-07T07:25:00.526247,6334ae48-1004-49e2-af88-042fb4ed212b,"eggs,bread",5
SMKT001,2025-06-02T13:59:00.506903,9f7fdb7b-79f6-4e24-ae99-c23561fafdef,"bread,milk,cheese",8.5
SMKT002,2025-05-20T06:34:00.483857,2a9b7077-0ac5-4dec-b5ac-3faf2f24eea8,"milk,eggs,bread",6.5
SMKT003,2025-05-31T18:49:00.523470,33076654-8186-4502-9ec4-a2b53467a7b1,"bread,milk",3.5
SMKT002,2025-06-08T13:10:00.542457,4b47f06f-60f6-4b66-8bf6-92d4714974a9,"bread,eggs,milk",6.5
SMKT002,2025-05-13T10:16:00.499129,cc8cf5a7-d3b8-48ac-ab6a-a996b563d9ac,"bread,milk",3.5
SMKT003,2025-05-28T11:11:00.464430,4799d1db-4fcc-4038-ae95-e65b59ac18b6,"bread,milk,eggs",6.5
SMKT001,2025-05-18T11:11:00.476770,afd24891-0339-401d-8ef2-8e33f69ddbf3,"milk,bread",3.5
